index,init_x,init_y,init_z,target_x,target_y,target_z,init_distance,target_width_diameter,target_accuracy,movement_time,episode_successful,dist_to_target
0,0.549548815,0.115504995,0.037300622,0.55,0.117633558,0.039323725,0.002971077,0.01,0.364485076,0.01,TRUE,0.00317757
1,0.549051271,0.11542248,0.037248146,0.55,0.127925469,0.072594689,0.037504705,0.01,0,0.11,TRUE,0.01904647
2,0.547477302,0.126842131,0.053747136,0.55,0.129993297,0.098414656,0.04484954,0.01,0,0.08,TRUE,0.0239384
3,0.547844862,0.135280698,0.075167166,0.55,0.128625914,0.122438393,0.047785977,0.01,0,0.08,TRUE,0.02392881
4,0.548448953,0.135768674,0.099653237,0.55,0.12434936,0.143811289,0.045637046,0.01,0,0.09,TRUE,0.01948878
5,0.549938829,0.131945401,0.125863898,0.55,0.116888374,0.161987035,0.039135647,0.01,0,0.09,TRUE,0.01523579
6,0.55147365,0.124812184,0.149057582,0.55,0.107152988,0.172836923,0.029655959,0.01,0,0.09,TRUE,0.01158007
7,0.553106103,0.114980327,0.164888161,0.55,0.0968911,0.174596194,0.020763282,0.01,0,0.09,TRUE,0.00987413
8,0.553889226,0.10589826,0.173481138,0.55,0.087502665,0.168182504,0.019534572,0.01,0,0.08,TRUE,0.01054713
9,0.552555652,0.096011078,0.173867351,0.55,0.079190074,0.15402239,0.026140008,0.01,0,0.06,TRUE,0.01375634
10,0.551512687,0.087863972,0.164591789,0.55,0.072994558,0.132663636,0.035253293,0.01,0,0.08,TRUE,0.01769557
11,0.552741534,0.080748599,0.148331821,0.55,0.070127673,0.106911975,0.04284768,0.01,0,0.09,TRUE,0.0207469
12,0.552240245,0.075744402,0.126758067,0.55,0.070972104,0.081062395,0.045998782,0.01,0,0.09,TRUE,0.02212564
13,0.552128654,0.073086938,0.102983623,0.55,0.075036183,0.058406141,0.044670826,0.01,0,0.08,TRUE,0.02160282
14,0.550685118,0.072396445,0.079836121,0.55,0.081410673,0.04113379,0.039744133,0.01,0,0.08,TRUE,0.01636006
15,0.548891023,0.076635778,0.056742191,0.55,0.090484043,0.028873064,0.031139885,0.01,0,0.08,TRUE,0.01157658
16,0.549326181,0.08487192,0.038975902,0.55,0.100950053,0.025037618,0.021289344,0.01,0,0.07,TRUE,0.00896304
17,0.550575064,0.092783284,0.028685814,0.55,0.110601872,0.029839456,0.017865152,0.01,0,0.06,TRUE,0.00940319
18,0.548256615,0.102534279,0.025334513,0.55,0.119631075,0.043286856,0.024852091,0.01,0,0.07,TRUE,0.01539638
19,0.546524408,0.113916714,0.029419096,0.55,0.125847988,0.061930861,0.034805889,0.01,0,0.08,TRUE,0.01875728
20,0.545957882,0.124238697,0.043685122,0.55,0.129462866,0.085871236,0.042700105,0.01,0,0.08,TRUE,0.02119065
21,0.546799044,0.131031753,0.064982577,0.55,0.129636614,0.111638057,0.046785963,0.01,0,0.08,TRUE,0.02374013
22,0.547132681,0.135635703,0.088848075,0.55,0.126557748,0.134882482,0.047008482,0.01,0,0.08,TRUE,0.02351123
23,0.549340958,0.135948597,0.113338211,0.55,0.120878206,0.15385748,0.043236122,0.01,0,0.12,TRUE,0.01926866
24,0.552012997,0.130620623,0.137355527,0.55,0.112669548,0.167983571,0.035557986,0.01,0,0.14,TRUE,0.01575476
25,0.555956566,0.121216072,0.156164568,0.55,0.10317449,0.174578927,0.026458797,0.01,0,0.21,TRUE,0.01064604
26,0.55203729,0.111383374,0.168113498,0.55,0.093579428,0.173262211,0.018645114,0.01,0,0.17,TRUE,0.00890407
27,0.548087911,0.101326541,0.169311442,0.55,0.08439359,0.164052711,0.017833541,0.01,0,0.07,TRUE,0.01238827
28,0.549045983,0.096573931,0.166101694,0.55,0.076754176,0.147409894,0.027260158,0.01,0,0.06,TRUE,0.01801134
29,0.55004673,0.090830548,0.158646523,0.55,0.072030122,0.127120786,0.036705999,0.01,0,0.07,TRUE,0.01959097
30,0.549950729,0.082689176,0.143558191,0.55,0.070008954,0.101832323,0.043610074,0.01,0,0.09,TRUE,0.02086628
31,0.549114884,0.076188829,0.121742804,0.55,0.071578014,0.075996003,0.045987094,0.01,0,0.1,TRUE,0.02084469
32,0.548982263,0.073697695,0.096707644,0.55,0.076543313,0.053243729,0.043568856,0.01,0,0.09,TRUE,0.01955959
33,0.551007234,0.073702732,0.072569723,0.55,0.08395142,0.036633847,0.037382313,0.01,0,0.09,TRUE,0.01484552
34,0.550418575,0.079515649,0.050795001,0.55,0.093607022,0.026722709,0.027896546,0.01,0,0.08,TRUE,0.01189878
35,0.549553688,0.085885757,0.035765043,0.55,0.103078816,0.025396008,0.020082763,0.01,0,0.07,TRUE,0.00894319
36,0.548578633,0.09441742,0.027110828,0.55,0.112510616,0.03183272,0.018753141,0.01,0,0.07,TRUE,0.01060908
37,0.547641892,0.104422151,0.02538535,0.55,0.120918701,0.046240817,0.026695455,0.01,0,0.08,TRUE,0.01433397
38,0.546764607,0.115177113,0.033511757,0.55,0.127090792,0.067781119,0.036425165,0.01,0,0.09,TRUE,0.0180729
39,0.547291801,0.125062391,0.05002778,0.55,0.129888793,0.093548222,0.043870917,0.01,0,0.08,TRUE,0.02154361
40,0.546578052,0.131748516,0.072359572,0.55,0.128997649,0.119225045,0.047070687,0.01,0,0.08,TRUE,0.02393876
41,0.545917681,0.134539684,0.09629723,0.55,0.125092124,0.141108493,0.045977941,0.01,0,0.1,TRUE,0.0221924
42,0.548710328,0.135858468,0.121745511,0.55,0.118386592,0.159262827,0.041406265,0.01,0,0.13,TRUE,0.01982369
43,0.556346346,0.129545393,0.144157077,0.55,0.109870757,0.170824085,0.033741618,0.01,0,0.14,TRUE,0.01473735
44,0.555382705,0.118077135,0.159829929,0.55,0.100564726,0.174986711,0.023777847,0.01,0,0.28,TRUE,0.01025172
45,0.546699722,0.108922376,0.17005157,0.55,0.091166106,0.171674713,0.018133162,0.01,0,0.18,TRUE,0.00887045
46,0.546620074,0.098878291,0.168884879,0.55,0.080621646,0.157253787,0.02190916,0.01,0,0.06,TRUE,0.01427542
47,0.54706794,0.090989442,0.166618582,0.55,0.074328393,0.138807908,0.032551822,0.01,0,0.07,TRUE,0.0181639
48,0.550335214,0.083804933,0.154300166,0.55,0.070687629,0.115965764,0.040517927,0.01,0,0.09,TRUE,0.02042788
49,0.551250586,0.076999866,0.135353643,0.55,0.070239605,0.090539916,0.045338011,0.01,0,0.09,TRUE,0.02276295
50,0.549597478,0.072746492,0.113160827,0.55,0.072982763,0.067397384,0.045765823,0.01,0,0.08,TRUE,0.02253462
51,0.549750946,0.073160059,0.089929934,0.55,0.078361166,0.04805286,0.04219956,0.01,0,0.09,TRUE,0.01879511
52,0.550735162,0.077082919,0.066790033,0.55,0.086355903,0.033205604,0.034848852,0.01,0,0.09,TRUE,0.01389314
53,0.550403701,0.0803536,0.045728736,0.55,0.096228936,0.025594898,0.025642946,0.01,0,0.08,TRUE,0.01070762
54,0.54824457,0.087467649,0.031495023,0.55,0.106075232,0.02655395,0.019332301,0.01,0,0.08,TRUE,0.00889126
55,0.547981594,0.097496937,0.025373557,0.55,0.1155278,0.035827993,0.020939943,0.01,0,0.07,TRUE,0.01184582
56,0.547610227,0.107500682,0.02745078,0.55,0.123162152,0.052334845,0.029499311,0.01,0,0.08,TRUE,0.0156003
57,0.546753142,0.11928765,0.03757627,0.55,0.128398366,0.075821908,0.039449664,0.01,0,0.08,TRUE,0.02019882
58,0.54675326,0.128587336,0.055886632,0.55,0.129995209,0.101340325,0.045591245,0.01,0,0.08,TRUE,0.02305139
59,0.545590558,0.133793019,0.079035615,0.55,0.128152841,0.125910606,0.047418557,0.01,0,0.09,TRUE,0.02364188
60,0.547479795,0.134065393,0.103159144,0.55,0.123522993,0.146547609,0.044721947,0.01,0,0.11,TRUE,0.02089109
61,0.551040532,0.133859664,0.128422815,0.55,0.116119568,0.163253436,0.039101993,0.01,0,0.14,TRUE,0.01810426
62,0.555078033,0.127056216,0.149749085,0.55,0.107182347,0.172818863,0.030870241,0.01,0,0.18,TRUE,0.01241242
63,0.552353012,0.115679551,0.16408221,0.55,0.097576001,0.174754775,0.021146604,0.01,0,0.21,TRUE,0.00872126
64,0.547557547,0.104784935,0.170497301,0.55,0.087860758,0.168585658,0.017206037,0.01,0,0.13,TRUE,0.01101746
65,0.54808625,0.0985449,0.166695924,0.55,0.079251714,0.154170369,0.023082006,0.01,0,0.08,TRUE,0.01700222
66,0.547239682,0.094709435,0.160690713,0.55,0.073413139,0.134743599,0.033680919,0.01,0,0.07,TRUE,0.02031441
67,0.549540442,0.087977978,0.148897378,0.55,0.070330692,0.111105222,0.041711928,0.01,0,0.08,TRUE,0.02286392
68,0.549189726,0.078886891,0.132292332,0.55,0.070413564,0.087589613,0.045505899,0.01,0,0.09,TRUE,0.0216581
69,0.550383041,0.072085449,0.109179691,0.55,0.073735607,0.06375589,0.045455378,0.01,0,0.09,TRUE,0.02036993
70,0.549653436,0.071655632,0.08401639,0.55,0.080070776,0.043940543,0.040951291,0.01,0,0.09,TRUE,0.01720219
71,0.55038247,0.076118618,0.060678213,0.55,0.088748378,0.030474779,0.032739954,0.01,0,0.08,TRUE,0.01308788
72,0.550446312,0.082357315,0.041887388,0.55,0.098658386,0.025075035,0.02342177,0.01,0,0.08,TRUE,0.00843019
73,0.549803522,0.091436618,0.02941963,0.55,0.109333206,0.02872188,0.017911262,0.01,0,0.07,TRUE,0.00997082
74,0.549002763,0.100084641,0.02513205,0.55,0.117702722,0.039449729,0.022724155,0.01,0,0.07,TRUE,0.01263096
75,0.546827604,0.110808357,0.029352958,0.55,0.124995313,0.05852453,0.032593165,0.01,0,0.08,TRUE,0.0167909
76,0.546661753,0.121839191,0.042374323,0.55,0.129227839,0.083093379,0.0415184,0.01,0,0.08,TRUE,0.02134242
77,0.547137511,0.129645104,0.061947907,0.55,0.129822306,0.10815095,0.046291969,0.01,0,0.08,TRUE,0.02355134
78,0.546498684,0.136188124,0.085748212,0.55,0.12709237,0.132210586,0.047473615,0.01,0,0.09,TRUE,0.02264829
79,0.548371956,0.135128094,0.111098467,0.55,0.121483282,0.152349105,0.043479265,0.01,0,0.11,TRUE,0.01937494
80,0.549773905,0.129999587,0.13494767,0.55,0.113532368,0.166936304,0.035979065,0.01,0,0.15,TRUE,0.01687142
81,0.556560189,0.123390611,0.154918655,0.55,0.104217058,0.174255321,0.028010138,0.01,0,0.18,TRUE,0.0108223
82,0.552621526,0.11218467,0.167416685,0.55,0.094348384,0.173657113,0.019077432,0.01,0,0.19,TRUE,0.00890836
83,0.548633449,0.102288996,0.169857361,0.55,0.085505649,0.165665525,0.0173528,0.01,0,0.1,TRUE,0.01301021
84,0.548818093,0.098357715,0.164024466,0.55,0.07720884,0.148770061,0.026103041,0.01,0,0.07,TRUE,0.01724266
85,0.549597391,0.092249102,0.157192508,0.55,0.071893753,0.126224856,0.037060731,0.01,0,0.08,TRUE,0.0211055
86,0.549967363,0.084345458,0.143265874,0.55,0.070011754,0.102099278,0.04359065,0.01,0,0.09,TRUE,0.02179344
87,0.549566092,0.074256499,0.12347094,0.55,0.071383968,0.077482966,0.046079643,0.01,0,0.09,TRUE,0.02178446
88,0.549144748,0.0712267,0.099250066,0.55,0.075908316,0.055307246,0.044199778,0.01,0,0.09,TRUE,0.01913078
89,0.550666627,0.074181886,0.074348297,0.55,0.083345632,0.037618511,0.037861536,0.01,0,0.08,TRUE,0.01723236
90,0.551378745,0.077867449,0.053898642,0.55,0.091910904,0.027777837,0.029688651,0.01,0,0.08,TRUE,0.01240119
91,0.549200515,0.084401404,0.037614387,0.55,0.101538394,0.025098676,0.021235786,0.01,0,0.07,TRUE,0.00941792
92,0.548431939,0.092838223,0.028346057,0.55,0.110802598,0.030031083,0.018111236,0.01,0,0.06,TRUE,0.0104945
93,0.547757335,0.101948354,0.024863162,0.55,0.119137329,0.042241741,0.024545986,0.01,0,0.07,TRUE,0.01431402
94,0.547265405,0.112853951,0.029674623,0.55,0.125656455,0.061129516,0.034070404,0.01,0,0.07,TRUE,0.01953946
95,0.546589665,0.122253764,0.042193263,0.55,0.129228929,0.083105156,0.041642122,0.01,0,0.07,TRUE,0.02320246
96,0.546007064,0.130481588,0.060283204,0.55,0.129883732,0.106596675,0.046489123,0.01,0,0.08,TRUE,0.02373988
97,0.546241156,0.13648524,0.084105051,0.55,0.127357686,0.130777123,0.047704543,0.01,0,0.09,TRUE,0.02171312
98,0.548288393,0.137106598,0.11145127,0.55,0.121419043,0.152513368,0.043990054,0.01,0,0.11,TRUE,0.0196374
99,0.551473406,0.129371525,0.134618829,0.55,0.113607764,0.166840704,0.03590148,0.01,0,0.14,TRUE,0.01703519
100,0.556527215,0.122217425,0.153670021,0.55,0.104581302,0.174120328,0.027782232,0.01,0,0.21,TRUE,0.01138084
101,0.552438569,0.113225334,0.167130512,0.55,0.094973249,0.173939662,0.019632874,0.01,0,0.17,TRUE,0.00869779
102,0.548416442,0.102607642,0.170084798,0.55,0.085802124,0.166069108,0.017351047,0.01,0,0.11,TRUE,0.01358175
103,0.548544619,0.099109808,0.163777543,0.55,0.078156223,0.151408256,0.024375606,0.01,0,0.06,TRUE,0.01643797
104,0.548901669,0.092026281,0.160161655,0.55,0.072615211,0.130626103,0.035360215,0.01,0,0.08,TRUE,0.01899448
105,0.549910089,0.083350744,0.146295521,0.55,0.070080698,0.105497378,0.042902106,0.01,0,0.09,TRUE,0.02033137
106,0.549357454,0.075084252,0.125192969,0.55,0.071159981,0.07934611,0.046018988,0.01,0,0.09,TRUE,0.02158009
107,0.549788429,0.071667277,0.100919198,0.55,0.075513175,0.056670204,0.044416317,0.01,0,0.09,TRUE,0.01917635
108,0.549231746,0.072271298,0.075554913,0.55,0.082832277,0.038494447,0.038543517,0.01,0,0.09,TRUE,0.0154142
109,0.549336694,0.076388521,0.052481426,0.55,0.092335685,0.027488868,0.029654342,0.01,0,0.09,TRUE,0.01070928
110,0.549326977,0.086744984,0.036598189,0.55,0.102942406,0.025361611,0.019724861,0.01,0,0.07,TRUE,0.00929189
111,0.548972331,0.093849238,0.026973279,0.55,0.112134411,0.031408999,0.018843548,0.01,0,0.07,TRUE,0.01016517
112,0.547945843,0.103978451,0.025700112,0.55,0.12070476,0.045725644,0.026172713,0.01,0,0.08,TRUE,0.01599648
113,0.546843302,0.114575262,0.031291248,0.55,0.126456539,0.064640107,0.035542593,0.01,0,0.07,TRUE,0.01930395
114,0.546606141,0.123527865,0.045863866,0.55,0.129617381,0.088059857,0.042768004,0.01,0,0.08,TRUE,0.02148943
115,0.546084676,0.131840698,0.067047411,0.55,0.129479053,0.11391614,0.04709124,0.01,0,0.08,TRUE,0.02433957
116,0.547181179,0.135673524,0.090547416,0.55,0.126242771,0.136341866,0.04684033,0.01,0,0.09,TRUE,0.02250712
117,0.548542531,0.134706457,0.115537727,0.55,0.1202232,0.155397551,0.042434592,0.01,0,0.12,TRUE,0.01970148
118,0.552866527,0.130248138,0.138681337,0.55,0.112126064,0.168600227,0.035096532,0.01,0,0.14,TRUE,0.01579412
119,0.556281718,0.120124567,0.156516432,0.55,0.102759205,0.174682109,0.025903815,0.01,0,0.21,TRUE,0.0107811
120,0.550873422,0.11180495,0.168881792,0.55,0.0933753,0.173148537,0.018937264,0.01,0,0.17,TRUE,0.00837673
121,0.548412998,0.100688523,0.169384515,0.55,0.083419427,0.16250423,0.018656864,0.01,0,0.07,TRUE,0.0130241
122,0.549573474,0.095772845,0.166607692,0.55,0.07642996,0.146398627,0.02797741,0.01,0,0.07,TRUE,0.01779376
123,0.550950168,0.090845957,0.156785836,0.55,0.071624024,0.124341836,0.037722654,0.01,0,0.08,TRUE,0.01967729
124,0.549878516,0.081573709,0.141317843,0.55,0.070004391,0.098716848,0.044144181,0.01,0,0.09,TRUE,0.02190589
125,0.548300099,0.07388445,0.120209253,0.55,0.071830817,0.074200636,0.046085789,0.01,0,0.09,TRUE,0.02272719
126,0.549488845,0.072091713,0.096920577,0.55,0.076482516,0.053434995,0.043709682,0.01,0,0.09,TRUE,0.01894683
127,0.549829692,0.072816622,0.072023014,0.55,0.084096687,0.036405353,0.037361566,0.01,0,0.09,TRUE,0.01530043
128,0.548799353,0.078971826,0.050771894,0.55,0.093526323,0.026767002,0.028098216,0.01,0,0.08,TRUE,0.01163936
129,0.549334775,0.086196641,0.035784089,0.55,0.103187652,0.025424582,0.019911212,0.01,0,0.07,TRUE,0.00763347
130,0.547758821,0.096590055,0.028542052,0.55,0.113861257,0.033485643,0.018104044,0.01,0,0.07,TRUE,0.01211817
131,0.547576262,0.105666827,0.024893392,0.55,0.121530234,0.047771594,0.027945203,0.01,0,0.07,TRUE,0.01537249
132,0.546475778,0.117122268,0.033472531,0.55,0.127384427,0.069371873,0.037503263,0.01,0,0.08,TRUE,0.02127471
133,0.546480832,0.126833905,0.048397471,0.55,0.129845779,0.092404984,0.044250617,0.01,0,0.08,TRUE,0.02326297
134,0.545972663,0.133827289,0.069841877,0.55,0.129212619,0.117070244,0.047623873,0.01,0,0.08,TRUE,0.02483207
135,0.54716477,0.137344338,0.093779292,0.55,0.125599648,0.139103869,0.046907287,0.01,0,0.09,TRUE,0.02275149
136,0.550741706,0.134366292,0.118122307,0.55,0.119448566,0.157104798,0.041745938,0.01,0,0.12,TRUE,0.01819665
137,0.552885435,0.127903144,0.141251966,0.55,0.110876842,0.169896991,0.033447843,0.01,0,0.16,TRUE,0.01597508
138,0.55689909,0.120993062,0.15963698,0.55,0.101418577,0.174916105,0.025772264,0.01,0,0.17,TRUE,0.01005436
139,0.552405907,0.109072664,0.168856671,0.55,0.09190456,0.17221772,0.017658675,0.01,0,0.16,TRUE,0.00877592
140,0.549336402,0.09976836,0.168378834,0.55,0.081951792,0.159909421,0.019738323,0.01,0,0.06,TRUE,0.01404515
141,0.550289453,0.094862278,0.165432258,0.55,0.075380502,0.142857344,0.029820298,0.01,0,0.07,TRUE,0.01921058
142,0.550779772,0.090352232,0.15486924,0.55,0.07121081,0.121092439,0.038831357,0.01,0,0.07,TRUE,0.02185859
143,0.551242982,0.083469198,0.139147485,0.55,0.070028568,0.096727683,0.04451556,0.01,0,0.09,TRUE,0.0223829
144,0.548727797,0.074649767,0.118591357,0.55,0.072057696,0.072702149,0.04597996,0.01,0,0.09,TRUE,0.02158534
145,0.5497212,0.071477469,0.094277889,0.55,0.077156845,0.051382214,0.043270913,0.01,0,0.09,TRUE,0.01888023
146,0.550170835,0.072012659,0.069547326,0.55,0.084943042,0.035130514,0.03676603,0.01,0,0.09,TRUE,0.0154504
147,0.54960281,0.080672049,0.049973548,0.55,0.094203133,0.026413472,0.027172139,0.01,0,0.08,TRUE,0.01126738
148,0.550150269,0.08768397,0.035602152,0.55,0.103892481,0.025633988,0.019028997,0.01,0,0.08,TRUE,0.00808739
149,0.549651623,0.096028744,0.027490372,0.55,0.113709358,0.033289174,0.018610524,0.01,0,0.07,TRUE,0.01033082
150,0.547741548,0.10570333,0.0271631,0.55,0.122150712,0.04941925,0.027766045,0.01,0,0.08,TRUE,0.0149611
151,0.54630834,0.117283387,0.035762189,0.55,0.12786427,0.072208086,0.038129868,0.01,0,0.08,TRUE,0.01900488
152,0.547000237,0.126525528,0.053489256,0.55,0.12998952,0.098017711,0.044763614,0.01,0,0.08,TRUE,0.02329842
153,0.54651588,0.133688312,0.075280157,0.55,0.128638059,0.122341323,0.04745943,0.01,0,0.09,TRUE,0.02253147
154,0.547543527,0.137039741,0.101579709,0.55,0.123907597,0.145306373,0.04572208,0.01,0,0.11,TRUE,0.02044956
155,0.5512019,0.133375587,0.127220543,0.55,0.116502035,0.162633998,0.039246327,0.01,0,0.13,TRUE,0.01808501
156,0.554685608,0.127208806,0.148832637,0.55,0.107603288,0.172551276,0.03112724,0.01,0,0.17,TRUE,0.01272784
157,0.552288666,0.116608295,0.163852437,0.55,0.098015538,0.174835733,0.021715465,0.01,0,0.17,TRUE,0.00865572
158,0.5494347,0.104898727,0.16961811,0.55,0.088413012,0.169180096,0.016501219,0.01,0,0.15,TRUE,0.01209414
159,0.547526762,0.099365426,0.164686117,0.55,0.079617217,0.155030795,0.022120893,0.01,0,0.06,TRUE,0.01609126
160,0.549394603,0.094184077,0.161840262,0.55,0.073671758,0.135953412,0.033034085,0.01,0,0.08,TRUE,0.01876522
161,0.549850188,0.087106119,0.149054138,0.55,0.070315849,0.110854493,0.041727071,0.01,0,0.09,TRUE,0.02070442
162,0.54723844,0.075502702,0.130707539,0.55,0.070592183,0.085171755,0.045882971,0.01,0,0.09,TRUE,0.02161305
163,0.549314157,0.069934293,0.106763904,0.55,0.074239536,0.061561861,0.045411785,0.01,0,0.09,TRUE,0.019656
164,0.550788266,0.072510071,0.081125754,0.55,0.080999205,0.041960693,0.040082275,0.01,0,0.09,TRUE,0.01824748
165,0.549581052,0.07909127,0.060103318,0.55,0.089315367,0.029917967,0.031872607,0.01,0,0.09,TRUE,0.01237262
166,0.549531478,0.083227469,0.040678999,0.55,0.099531496,0.025009146,0.022618248,0.01,0,0.07,TRUE,0.00985903
167,0.548832298,0.090964029,0.029745752,0.55,0.108870227,0.028353338,0.017998174,0.01,0,0.06,TRUE,0.00965614
168,0.548020841,0.099853737,0.025520174,0.55,0.117509707,0.039099971,0.022362049,0.01,0,0.07,TRUE,0.01301865
169,0.5469399,0.111458732,0.027986616,0.55,0.12481049,0.057836656,0.032842938,0.01,0,0.08,TRUE,0.0174147
170,0.546808356,0.122560742,0.040865391,0.55,0.129095011,0.081717439,0.041494254,0.01,0,0.08,TRUE,0.02099524
171,0.546205208,0.130507528,0.061116362,0.55,0.129850299,0.10748317,0.04652648,0.01,0,0.08,TRUE,0.02354157
172,0.546053968,0.135830674,0.085058419,0.55,0.127211462,0.131576925,0.047474554,0.01,0,0.09,TRUE,0.02173338
173,0.549186554,0.134686818,0.111185817,0.55,0.121452328,0.152428381,0.043321617,0.01,0,0.12,TRUE,0.02060615
174,0.552600611,0.132859609,0.135465946,0.55,0.113558075,0.166903783,0.036981753,0.01,0,0.13,TRUE,0.01716933
175,0.556991684,0.12274617,0.154196257,0.55,0.104433178,0.174176602,0.027990418,0.01,0,0.19,TRUE,0.01159871
176,0.551939821,0.113735523,0.167525769,0.55,0.094982008,0.17394338,0.019915897,0.01,0,0.17,TRUE,0.00848126
177,0.548501698,0.102916063,0.171347678,0.55,0.085676086,0.165898856,0.018142529,0.01,0,0.1,TRUE,0.01146801
178,0.549327667,0.097071411,0.166998815,0.55,0.077637475,0.149994843,0.025831472,0.01,0,0.07,TRUE,0.01690979
179,0.549371702,0.091438302,0.159745917,0.55,0.072396322,0.129372284,0.035854559,0.01,0,0.08,TRUE,0.0196476
180,0.549112744,0.084192475,0.145059592,0.55,0.070049186,0.104292953,0.043159456,0.01,0,0.09,TRUE,0.02094919
181,0.549005811,0.075298872,0.124549336,0.55,0.071232872,0.078720263,0.04601983,0.01,0,0.09,TRUE,0.02268994
182,0.549332063,0.071893022,0.101390756,0.55,0.075403454,0.057060369,0.044474178,0.01,0,0.09,TRUE,0.01988314
183,0.550521747,0.072617285,0.076740421,0.55,0.082444823,0.039181841,0.038826533,0.01,0,0.09,TRUE,0.01528205
184,0.550036105,0.078272827,0.053883344,0.55,0.091976219,0.027732315,0.029523898,0.01,0,0.08,TRUE,0.01200008
185,0.549201356,0.08462947,0.037186911,0.55,0.101847011,0.025142279,0.021027475,0.01,0,0.07,TRUE,0.00907388
186,0.548971216,0.093568786,0.028712692,0.55,0.111163106,0.030385657,0.017703595,0.01,0,0.07,TRUE,0.01022256
187,0.548054878,0.103070308,0.02445068,0.55,0.119865027,0.043798314,0.02569391,0.01,0,0.08,TRUE,0.01401576
188,0.548169108,0.112810413,0.031826609,0.55,0.126215643,0.06353597,0.034475149,0.01,0,0.07,TRUE,0.01993172
189,0.546612611,0.12306662,0.044148274,0.55,0.129459516,0.085827646,0.042302643,0.01,0,0.08,TRUE,0.02170075
190,0.546429501,0.131805181,0.064551562,0.55,0.129654013,0.111357679,0.046991367,0.01,0,0.08,TRUE,0.0230309
191,0.546945149,0.137379504,0.089877294,0.55,0.126351812,0.135845329,0.047370902,0.01,0,0.09,TRUE,0.02326308
192,0.548629683,0.135312228,0.114420951,0.55,0.120558846,0.154619929,0.042842711,0.01,0,0.11,TRUE,0.01960295
193,0.551149023,0.130141371,0.137557382,0.55,0.112551169,0.168120673,0.035282435,0.01,0,0.14,TRUE,0.0158694
194,0.556188427,0.121021628,0.156213006,0.55,0.103108378,0.17459633,0.026403178,0.01,0,0.22,TRUE,0.01021493
195,0.550688872,0.110825704,0.167939517,0.55,0.093392059,0.17315801,0.018210963,0.01,0,0.19,TRUE,0.00839757
196,0.548174862,0.100855949,0.169770042,0.55,0.083600272,0.162801719,0.018698851,0.01,0,0.07,TRUE,0.01272897
197,0.549088162,0.09603324,0.165373978,0.55,0.076010105,0.145033663,0.028556711,0.01,0,0.07,TRUE,0.01750248
198,0.550156104,0.090451313,0.154921228,0.55,0.071228745,0.121244839,0.038776677,0.01,0,0.09,TRUE,0.0199804
199,0.549254189,0.081378013,0.138439385,0.55,0.070060522,0.095238398,0.044665054,0.01,0,0.09,TRUE,0.02189082
200,0.548777856,0.072989424,0.116897939,0.55,0.072347777,0.070914507,0.046004145,0.01,0,0.09,TRUE,0.02131876
201,0.550660388,0.0699938,0.09209261,0.55,0.077721973,0.049769934,0.043027546,0.01,0,0.09,TRUE,0.01821859
202,0.551137045,0.073975495,0.06756286,0.55,0.085817896,0.033909725,0.035694101,0.01,0,0.08,TRUE,0.01598766
